text,classificacao
@maurocezar Mauro ouso dizer que o Mano é o melhor estrategista de futebol em mata-mata e a grande obsessao do Pa… https://t.co/lxU7kzVE6J,fisiologico
eu to muito esgotado por esses dias preciso repor meu sono,fisiologico
o pouco tempo livre que resta é quando você tá esgotado ao ponto de só deitar ou sentar e querer ficar ali estático… https://t.co/ZM16ioLMFe,fisiologico
Tô muito triste porque fui comprar meu ingresso mês passado e em 30 minutos já tinham esgotado todos 💔💔💔💔💔 EU NÃO… https://t.co/42gP4m0Mpn,fisiologico
@FabioHumaita as classes dominantes consideram esgotado o ciclo de governos de conciliação de classe portanto a a… https://t.co/J0bVq51pvO,fisiologico
@AndreLeskow @Alizuuu777 @Marcelodedois isso é verdade mas ele provavelmente te respondeu assim pq do jeito que tu… https://t.co/cudBguiedt,fisiologico
RT @rputo_r: Semestre começou muito pesado po que isso? Nem começou e eu já tô esgotado. Deus é mais,fisiologico
@_isamrts_ Dos q cheirei adorei todos infelizmente o do Jimin estava esgotado e o do hobi tbm
Mas acho q sim q vo… https://t.co/3scUHlz37C,fisiologico
RT @rputo_r: Semestre começou muito pesado po que isso? Nem começou e eu já tô esgotado. Deus é mais,fisiologico
RT @rputo_r: Semestre começou muito pesado po que isso? Nem começou e eu já tô esgotado. Deus é mais,fisiologico
Semestre começou muito pesado po que isso? Nem começou e eu já tô esgotado. Deus é mais,fisiologico
Eu to me incomodando muito com uma amizade minha que tem me esgotado em algumas coisas
O que fazer?,fisiologico
@bibitatto eu realizei uma coisa que nunca pensei que iria conseguir dia 1 de maio consegui ir na sua turnê mais fo… https://t.co/kGSiMIN6L8,fisiologico
boa tarde pra você que foi chamado de MENTIROSO e MERCENÁRIO por cliente lixo que não sabe passar briefing não cum… https://t.co/w1o7oFZZko,fisiologico
RT @croismo: AGONIA (E MORTE?) DO DESENVOLVIMENTO NO BRASIL
País está esgotado com o neoliberalismo e diante de encruzilhada Ou sucumbe e a…,fisiologico
AGONIA (E MORTE?) DO DESENVOLVIMENTO NO BRASIL
País está esgotado com o neoliberalismo e diante de encruzilhada Ou… https://t.co/LanWcABhyq,fisiologico
RT @transfuturista: Amigaseu tô exausto de tanta coisase vcs soubessem.... Tô desinstalando aqui várias redes sociais então vcs não vão m…,fisiologico
Amigaseu tô exausto de tanta coisase vcs soubessem.... Tô desinstalando aqui várias redes sociais então vcs não vão me ver muitointé,fisiologico
E eu amo muito ele tbm vivendo nosso sonho de biólogo 🥺 mesmo ele tendo me respondido exausto e errando palavras como "corolação" keke,fisiologico
Nossa tô muito exausto hoje pedi um lanche pq eu mereço,fisiologico
e pra ser sincero eu gosto de como minha voz soa atualmente. na época do gospel era real uma gritaria sem fim. tons… https://t.co/TsjE0qlZFj,fisiologico
Meu corpo ta exausto to muito cansado,fisiologico
@isaaaveloso quando rola umas coisas assim comigo eu geralmente acordo muito cedo no dia faço mil coisas pra fica… https://t.co/9rwnZ1hycd,fisiologico
RT @tragosdeamor: 6 sinais que mostram que você está
mentalmente exausto:

1. você não tem motivação pra nada. 
2. você se irrita facilment…,fisiologico
Não há nada mais chato que gente querendo competir com seus problemas tipo:
- cara eu tô muito cansado!
- isso não… https://t.co/uguSUhaNft,fisiologico
RT @Erva06152267: 6 sinais que mostram que você está mentalmente exausto:

1 - você não tem motivação

2 - você está facilmente irritado

3…,fisiologico
Hoje o dia foi muito cansativo estou exausto.,fisiologico
Hoje eu descobri que sou muito mais produtivo com a força da raiva do que fazendo de boa vontade. Serviço de 1 sema… https://t.co/XoaWpAHzAw,fisiologico
Tô em casa já é muito exausto....,fisiologico
RT @Prazer_LeoS: Eu amo essas professora que: olha sou muito chata com horário e chega todo dia 20 min atrasada 
Aí o aluno vem exausto dos…,fisiologico
RT @Erva06152267: 6 sinais que mostram que você está mentalmente exausto:

1 - você não tem motivação

2 - você está facilmente irritado

3…,fisiologico
Vou ter que enaltecer de novo minha psico Eduarda q hoje me ajudou mt numa questão q tava me causando angústia e pe… https://t.co/PJyKJCzrn9,fisiologico
uma hora eu tenho perda de apetite e mal posso andar sem que minja calça caia de tanto peso que perco outra hora e… https://t.co/bNgzbk2kbE,fisiologico
Mais fácil eu emagrecer nesses 7 dias tomando antibiótico do que no mês fazendo dieta o negócio pra me dar enjoo e perda de apetite viu,fisiologico
perda de apetite gigantesca on
to me movendo desde cedo só a base de farinha e água
de fude
já não tô me sentindo b… https://t.co/8KOo0zNuNh,fisiologico
Raiva Animal: Adeal alerta sobre a importância da vacinação dos animais - 

Certo dia o animal acorda estranho. Se… https://t.co/UD5Nt5Pu8Q,fisiologico
A única coisa que não mudou da Paula de 15 anos pra Paula de 20 foi o fato de qualquer coisa que me afeta reflete… https://t.co/hZMlTNj9sS,fisiologico
Isolamento mudanças marcantes de hábitos perda de interesse por atividades de que gostava descuido com aparência… https://t.co/m6O6t7RFvy,fisiologico
RT @jsramorim: 3- SINTOMAS

Mudanças no sono
Alteração de apetite
Falta de concentração
Perda de energia
Perda de interesse
Baixa autoestim…,fisiologico
RT @jsramorim: 3- SINTOMAS

Mudanças no sono
Alteração de apetite
Falta de concentração
Perda de energia
Perda de interesse
Baixa autoestim…,fisiologico
RT @jsramorim: 3- SINTOMAS

Mudanças no sono
Alteração de apetite
Falta de concentração
Perda de energia
Perda de interesse
Baixa autoestim…,fisiologico
6. Gastrite:
Uma das doença mais comuns provocada pelo álcool uma inflamação da parede do estômago que causa sinto… https://t.co/ftmZ8dp03J,fisiologico
Super Slim X  
Aceito cartão. parcelo !
Entregamos via moto boy !

E Quais São os Benefícios do Super Slim X?

Prod… https://t.co/Dt0wYczLSY,fisiologico
Pse sabe fingir n ter vontade de fazer as coisas q eu mais gosto fingir n ter ânimo p tomar um banho fingir pass… https://t.co/dL6obWLstW,fisiologico
3- SINTOMAS

Mudanças no sono
Alteração de apetite
Falta de concentração
Perda de energia
Perda de interesse
Baixa… https://t.co/1ZOZVW700L,fisiologico
o bag q eu to eu n consigo nem abrir a boca de tanta dor e um dos sintomas eh perda de apetite porém eu to c mt fome e n consigo comer,fisiologico
[3/9 19:29] : Vlw cara de fuinha
[3/9 19:45] Aysha: vlw motivo da minha perda de fome

Valeu po,fisiologico
@vrezendecrf @pimentel021 Concordo plenamente trabalho e estudo liberdade é para quem vive a vida... passei fome s… https://t.co/svyv8H5fuf,fisiologico
• As secas no Nordeste na época causaram a perda de plantações e animais AKA fome. Problema que levou a cambada a… https://t.co/y3I0w9zqzh,fisiologico
RT @drauziovarella: Com a perda de gordura o cérebro aciona um sinal de alerta. Com isso passa a enviar a mensagem de que o corpo precisa…,fisiologico
Com a perda de gordura o cérebro aciona um sinal de alerta. Com isso passa a enviar a mensagem de que o corpo pre… https://t.co/6MBRnUSyf9,fisiologico
Causa insónia preocupação excessiva enxaquecas perda de fome e alguma vezes vontade compulsiva de comer falta d… https://t.co/y5VJBfIXS7,fisiologico
o bag q eu to eu n consigo nem abrir a boca de tanta dor e um dos sintomas eh perda de apetite porém eu to c mt fome e n consigo comer,fisiologico
@Swiftranator Tomei nada ainda n mo eu comi achando que fosse fome sl... Mas parece que não. Eu tô numa aflição t… https://t.co/6JI6YDHnXG,fisiologico
A semana de perda de peso antes do campeonato é tao sinistra a gente com fome pensa tanto na vida 🤦🏾‍♂️🔥,fisiologico
RT @divadosmemes: eu nem sinto tanta fome   na maioria das vezes é só necessidade de comer pra preencher o vazio existencial e amenizar a a…,fisiologico
Mônica Bergamo: Etiqueta: à mesa com Rosangela Moro https://t.co/NY4sGixv16 uma puta frescura perda de tempo q n le… https://t.co/TBIPtoFwbC,fisiologico
madrugada não tem fim 
o apetite é meu amigo
a comida tá no fim
e sem o salário eu não consigo,fisiologico
morrendo de fome porém sem apetite pra comer,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
Tô com fome porém sei lá tô sem apetite não sei explicar,fisiologico
Mano eu não aguento mais passar mal
É o dia todo sem apetite comendo e passando mal
Ficando sem comer e passando m… https://t.co/8bn07d2l7K,fisiologico
@hoseolic minha garganta ainda tá ruim e eu continuo sem apetite :((( mas eu almocei bem!!!!,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
eu ando tão sem apetite,fisiologico
sem apetite nenhum esses dias........ ansiedade eh vc?,fisiologico
do nada fiquei totalmente sem apetite,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
total sem apetite,fisiologico
RT @MerandusB: é uma MERDA não é nada daquilo de só ficar animado. é virar noites de sono sem conseguir dormir perder o apetite crises de…,fisiologico
RT @PatCaricch: Sem luz: São Januário tem energia cortada por falta de pagamento
Estádio vascaíno teve o fornecimento suspenso na manhã des…,fisiologico
eu to simplesmente esgotada de ter que passar o dia todo na escola chegar em casa e fazer mais coisas de escola e… https://t.co/CJ6JkGClA0,fisiologico
Se continuar assim vou ser um velho sem energia pra nada bx,fisiologico
aaaaaa como q dorme sem energia nesse calooooor scr voltaaa,fisiologico
não custa nada me ler vezenquando 

quando existe energia em mim de desenvolver os meus raciocinios

sem problemas… https://t.co/lfI5WPHlkY,fisiologico
RT @microgamesjogos: Olá Sei que mulheres costumam ignorar esse tipo de mensagem mas vamos la meu nome é Alexander tenho 21 anos e sou fot…,fisiologico
Passa nos laser sem querer perde toda energia pqp,fisiologico
sem luz sem energia sem carro sem correria colhendo frutas no meu quintal,fisiologico
RT @liviasegatto: energia dessa porra de condomínio tá meia fase to sem arrrr e sem bateria tnc,fisiologico
RT @myloverdrama: pensem comigo:

a natureza ta morrendo o que a gente poderia fazer pra ajudar se a pouca voz que a gente tem ajudasse em…,fisiologico
RT @microgamesjogos: Olá Sei que mulheres costumam ignorar esse tipo de mensagem mas vamos la meu nome é Alexander tenho 21 anos e sou fot…,fisiologico
Sem energia de novo
To sendo comida viva pelo pernilongo 😓,fisiologico
RT @GuimaraesLiih: Onde eu trabalho está sem energia até às 18h e eu sem fazer porra nenhuma!
Vamos conversar? Interagir?

Me contem pq com…,fisiologico
RT @microgamesjogos: Olá Sei que mulheres costumam ignorar esse tipo de mensagem mas vamos la meu nome é Alexander tenho 21 anos e sou fot…,fisiologico
Energia tá de sacanagem de novo desde as 3 da tarde sem,fisiologico
triste sem sono e com fome,fisiologico
Nos ostenta armamento tipo clima de guerrilha mas muitos estão na boca só pra sustenta família porra sem demagogi… https://t.co/qWL3n4Aly4,fisiologico
Sem sono com fome garganta inflamada doendo pra caramba ventilador e mosquitos cabeça com mil preocupações...,fisiologico
Eu passo o dia todo sem fome aí chega de madrugada a fome vem,fisiologico
tô com fome mas tô sem fome ao mesmo tempo,fisiologico
Gente que triste a situação dos refugiados passando no #ConversaComBial as vezes a gente passa por um problema e a… https://t.co/heZ2pA7MYw,fisiologico
Que dia a fome e o cansaço que estou... sem contar o mau humor haha. https://t.co/TQeH8fOlBh,fisiologico
To sem sono e com fome e acho que to sem sono pq to com fome,fisiologico
@ me levou no churrasco do amigo porém eu tava numa fome FDP kkkkkkkkkkkk. Sem contar que o churrasco tava aulas e… https://t.co/s3EC7lBohG,fisiologico
Eu fico o dia inteiro sem fome e a noite como até o pé da mesa,fisiologico
aaaaaaa que fome sem fim,fisiologico
@KraiBrother Baleia morrer não pode passar fome sim pq eu tenho um twitter e posso julgar td a acontece sem por 3… https://t.co/Brr7QWHuAk,fisiologico
@marinaissy A barata vive semanas sem a cabeça e morre de fome pq os orgaos vitais dela n estao na cabeça mas ela… https://t.co/4LDwRe1tuh,fisiologico
RT @jcatarinaaraujo: Esta fome horrível que dá na cama e luta contra a preguiça de pôr a pé para ir comer é sem dúvida terrível,fisiologico
Eu só queria poder comer qualquer coisa sem nenhum problema,fisiologico
RT @afcastanheira_: To numa fase q se a pessoa n me mandar msg eu fico sem mandar e nem lembro nem é questão de orgulho é de ja estar can…,fisiologico
RT @PtaEmerson: eu sempre tive dedo podre pra escolher com quem se relacionar sou de bobeira pra essas coisas estou cansado de ser engana…,fisiologico
Tô cansado mano!
 sempre procurar solução quando o que eu quero de verdade é criar oportunidade.,fisiologico
Não entendo porquê eu sempre levanto da cama sempre cansado.😂😂,fisiologico
RT @PtaEmerson: eu sempre tive dedo podre pra escolher com quem se relacionar sou de bobeira pra essas coisas estou cansado de ser engana…,fisiologico
Eu realmente tô cansado de sempre brotar algum vídeo/foto de porno na minha tl pqp https://t.co/FzGZ74D45c,fisiologico
O altar sempre será um lugar de cura para quem está ministrando ou sendo ministrado. A gente as vezes chega em ped… https://t.co/b9ZyTWcym4,fisiologico
Gente eu odeio ouvir minha voz nos áudios parece que eu tô sempre cansado tem um troço na minha boca kkkk,fisiologico
Arrumar o que? — Ah as paradas da viagem e o quarto. Quando volto de viagem sempre enrolo porque chegi cansado e j… https://t.co/LFqp2TiEFQ,fisiologico
to cansado ja de tudo ser sempre assim,fisiologico
vo nem comentar o caso do mlk no supermercado ja to cansado de sempre falar e falar  o negro ainda ser chicoteado… https://t.co/eqqZknZMGG,fisiologico
@ygorf1806 @FBManica @BreakPointBR Djokovic and Nadal já desistiram de mais de 20 partidas cada. Há grande diferenç… https://t.co/1p8urATWgF,fisiologico
Só que não é fácil fugir do inferno e ele sempre me suga pra la parece que todas as energias boas que eu acumulo sã… https://t.co/AzB7Od5nEE,fisiologico
De repente comecei a perceber tudo que eu sou cansado dessas merdas de sempre,fisiologico
RT @nilos09: Cansado de sempre sair como errado po... Estressadão já !,fisiologico
RT @teamjdornanbr: News sobre #WildMountainThyme: "O filme ambientado na Irlanda segue Anthony (#JamieDornan) que está sempre no campo t…,fisiologico
Nem sempre a pessoa que não te fez bem não fará bem a outra pessoa. Um relacionamento é composto por varias coisas… https://t.co/IS3XyiEt9p,fisiologico
